ensg_id	hgnc_symbol	gene_name_primary	gene_names_all	uniprot_accession	enst_id	chrom_hg38	start_hg38	end_hg38	strand_hg38	chrom_hg19	start_hg19	end_hg19	strand_hg19
ENSG00000159871	LYPD5	LYPD5	LYPD5 UNQ1908/PRO4356	Q6UWN5	ENST00000651184;ENST00000377950;ENST00000414615;ENST00000594013	19	43785874	43827206	-1				
ENSG00000159899	NPR2	NPR2	NPR2 ANPRB	P20594	ENST00000342694	9	35791003	35809732	1	9	35792151.0	35809729.0	1.0
ENSG00000160013	PTGIR	PTGIR	PTGIR PRIPR	P43119	ENST00000291294	19	46618550	46625534	-1	19	47123725.0	47128375.0	-1.0
ENSG00000160097	FNDC5	FNDC5	FNDC5 FRCP2	Q8NAU1	ENST00000710568;ENST00000496770	1	32862268	32872482	-1	1	33327869.0	33338083.0	-1.0
ENSG00000160111	CPAMD8	CPAMD8	CPAMD8 KIAA1283	Q8IZJ3	ENST00000651564;ENST00000443236	19	16892951	17026815	-1	19	17003758.0	17137625.0	-1.0
ENSG00000160161	CILP2	CILP2	CILP2	Q8IUL8	ENST00000291495	19	19538248	19546659	1	19	19649057.0	19657468.0	1.0
ENSG00000160183	TMPRSS3	TMPRSS3	TMPRSS3 ECHOS1 TADG12 UNQ323/PRO382	P57727	ENST00000433957;ENST00000644384;ENST00000652415;ENST00000398397	21	42371840	42396119	-1	21	43791999.0	43816955.0	-1.0
ENSG00000160190	SLC37A1	SLC37A1	SLC37A1 G3PP	P57057	ENST00000398341;ENST00000352133	21	42495994	42581440	1	21	43916118.0	44001550.0	1.0
ENSG00000160202	CRYAA	CRYAA	CRYAA CRYA1 HSPB4	P02489	ENST00000291554	21	43169008	43172810	1	21	44589118.0	44592915.0	1.0
ENSG00000160223	ICOSLG	ICOSLG	ICOSLG B7H2 B7RP1 ICOSL KIAA0653	O75144	ENST00000344330;ENST00000407780;ENST00000400377	21	44215382	44241446	-1	21	45642874.0	45660849.0	-1.0
ENSG00000160255	ITGB2	ITGB2	ITGB2 CD18 MFI7	P05107	ENST00000397852;ENST00000397857;ENST00000652462;ENST00000355153;ENST00000397850	21	44885948	44932079	-1	21	46305868.0	46351904.0	-1.0
ENSG00000160323	ADAMTS13	ADAMTS13	ADAMTS13 C9orf8 UNQ6102/PRO20085	Q76LX8	ENST00000371929;ENST00000356589;ENST00000355699	9	133414358	133459402	1	9	136279478.0	136324508.0	1.0
ENSG00000160326	SLC2A6	SLC2A6	SLC2A6 GLUT6	Q9UGQ3	ENST00000371899;ENST00000371897	9	133471088	133479148	-1	9	136336217.0	136344259.0	-1.0
ENSG00000160339	FCN2	FCN2	FCN2 FCNL	Q15485	ENST00000291744;ENST00000350339	9	134880714	134890508	1	9	137772654.0	137779924.0	1.0
ENSG00000160404	TOR2A	TOR2A	TOR2A HEMBA1005096 PSEC0218	Q8N2E6;Q5JU69	ENST00000336067;ENST00000373284;ENST00000373281;ENST00000463577;ENST00000463256;ENST00000496460;ENST00000493439	9	127731516	127735355	-1	9	130493803.0	130497604.0	-1.0
ENSG00000160408	ST6GALNAC6	ST6GALNAC6	ST6GALNAC6 SIAT7F UNQ708/PRO1359	Q969X2	ENST00000373146;ENST00000622357;ENST00000373141;ENST00000373142;ENST00000373144	9	127885321	127906616	-1	9	130647600.0	130667687.0	-1.0
ENSG00000160588	MPZL3	MPZL3	MPZL3 UNQ2966/PRO7425	Q6UWV2	ENST00000278949;ENST00000527472;ENST00000446386	11	118226690	118252365	-1	11	118097409.0	118123065.0	-1.0
ENSG00000160593	JAML	JAML	JAML AMICA1 UNQ722/PRO1387	Q86YT9	ENST00000356289;ENST00000292067;ENST00000526620	11	118193725	118226323	-1	11	118064455.0	118095809.0	-1.0
ENSG00000160613	PCSK7	PCSK7	PCSK7 LPC PC7 PC8 SPC7	Q16549	ENST00000320934;ENST00000524507;ENST00000676339	11	117204337	117232528	-1	11	117075053.0	117103241.0	-1.0
ENSG00000160654	CD3G	CD3G	CD3G T3G	P09693	ENST00000532917	11	118344344	118355161	1	11	118215059.0	118225876.0	1.0
ENSG00000160683	CXCR5	CXCR5	CXCR5 BLR1 MDR15	P32302	ENST00000292174	11	118883892	118897787	1	11	118754475.0	118768508.0	1.0
ENSG00000160712	IL6R	IL6R	IL6R	P08887	ENST00000344086;ENST00000368485	1	154405193	154469450	1	1	154377669.0	154441926.0	1.0
ENSG00000160716	CHRNB2	CHRNB2	CHRNB2	P17787	ENST00000368476	1	154567778	154580013	1	1	154540257.0	154552502.0	1.0
ENSG00000160767	ENTREP3	ENTREP3	ENTREP3 C1orf2 COTE1 FAM189B	P81408	ENST00000350210;ENST00000361361;ENST00000368368	1	155247205	155255795	-1	1	155216996.0	155225274.0	-1.0
ENSG00000160789	LMNA	LMNA	LMNA LMN1	P02545	ENST00000368301;ENST00000676385;ENST00000675939;ENST00000683032;ENST00000682650;ENST00000361308;ENST00000677389;ENST00000368300;ENST00000368299;ENST00000448611;ENST00000473598	1	156082572	156140081	1	1	156052364.0	156109880.0	1.0
ENSG00000160791	CCR5	CCR5	CCR5 CMKBR5	P51681	ENST00000292303;ENST00000445772	3	46370946	46376206	1	3	46411633.0	46417697.0	1.0
ENSG00000160801	PTH1R	PTH1R	PTH1R PTHR PTHR1	Q03431	ENST00000449590;ENST00000418619;ENST00000430002;ENST00000313049	3	46877721	46903799	1	3	46919236.0	46945287.0	1.0
ENSG00000160856	FCRL3	FCRL3	FCRL3 FCRH3 IFGP3 IRTA3 SPAP2	Q96P31	ENST00000477837;ENST00000368186;ENST00000485028;ENST00000368184;ENST00000492769	1	157674321	157700901	-1	1	157644111.0	157670647.0	-1.0
ENSG00000160862	AZGP1	AZGP1	AZGP1 ZAG ZNGP1	P25311	ENST00000292401	7	99966720	99976066	-1	7	99564343.0	99573780.0	-1.0
ENSG00000160867	FGFR4	FGFR4	FGFR4 JTK2 TKF	P22455	ENST00000502906;ENST00000292408;ENST00000393637	5	177086456	177098151	1	5	176513887.0	176525145.0	1.0
ENSG00000160886	LY6K	LY6K	LY6K CO16	Q17RY6	ENST00000292430;ENST00000519387	8	142700111	142705127	1	8	143781529.0	143786545.0	1.0
ENSG00000160932	LY6E	LY6E	LY6E 9804 RIGE SCA2 TSA1	Q16553	ENST00000517503;ENST00000429120;ENST00000521699;ENST00000520466;ENST00000521003;ENST00000292494;ENST00000522971;ENST00000522024	8	143012722	143023832	1	8	144099399.0	144105249.0	1.0
ENSG00000160951	PTGER1	PTGER1	PTGER1	P34995	ENST00000292513	19	14472466	14477272	-1	19	14583278.0	14586174.0	-1.0
ENSG00000160963	COL26A1	COL26A1	COL26A1 EMID2 EMU2	Q96A83	ENST00000313669;ENST00000613501	7	101362407	101559029	1	7	101006101.0	101202304.0	1.0
ENSG00000161013	MGAT4B	MGAT4B	MGAT4B UNQ906/PRO1927	Q9UQ53	ENST00000337755;ENST00000292591	5	179797597	179806979	-1	5	179224597.0	179233952.0	-1.0
ENSG00000161031	PGLYRP2	PGLYRP2	PGLYRP2 PGLYRPL PGRPL UNQ3103/PRO10102	Q96PD5	ENST00000292609;ENST00000340880	19	15468642	15498956	-1	19	15579456.0	15609767.0	-1.0
ENSG00000161249	DMKN	DMKN	DMKN UNQ729/PRO1411	Q6E0U4	ENST00000408915;ENST00000339686;ENST00000414866;ENST00000429837;ENST00000419602;ENST00000472252;ENST00000492341;ENST00000447113;ENST00000418261;ENST00000424570;ENST00000451297	19	35497220	35513693	-1	19	35988122.0	36004560.0	-1.0
ENSG00000161267	BDH1	BDH1	BDH1 BDH SDR9C1	Q02338	ENST00000392379;ENST00000392378;ENST00000358186	3	197509776	197573382	-1	3	197236654.0	197300194.0	-1.0
ENSG00000161270	NPHS1	NPHS1	NPHS1 NPHN	O60500	ENST00000378910;ENST00000353632	19	35825372	35869287	-1	19	36316866.0	36360189.0	-1.0
ENSG00000161381	PLXDC1	PLXDC1	PLXDC1 TEM3 TEM7	Q8IUK5	ENST00000315392;ENST00000578390	17	39063313	39154394	-1	17	37219556.0	37310647.0	-1.0
ENSG00000161395	PGAP3	PGAP3	PGAP3 CAB2 PERLD1 UNQ546/PRO1100	Q96FM1	ENST00000300658;ENST00000378011;ENST00000429199	17	39671122	39696797	-1	17	37827375.0	37853050.0	-1.0
ENSG00000161509	GRIN2C	GRIN2C	GRIN2C NMDAR2C	Q14957	ENST00000293190	17	74842022	74861767	-1	17	72838162.0	72857627.0	-1.0
ENSG00000161634	DCD	DCD	DCD AIDD DSEP	P81605	ENST00000293371;ENST00000456047;ENST00000546807	12	54644589	54648493	-1	12	55038375.0	55042277.0	-1.0
ENSG00000161638	ITGA5	ITGA5	ITGA5 FNRA	P08648	ENST00000293379	12	54395261	54419266	-1	12	54789045.0	54813244.0	-1.0
ENSG00000161640	SIGLEC11	SIGLEC11	SIGLEC11 UNQ9222/PRO28718	Q96RL6	ENST00000447370;ENST00000426971	19	49948971	49961172	-1	19	50452242.0	50464429.0	-1.0
ENSG00000161649	CD300LG	CD300LG	CD300LG CLM9 TREM4 UNQ422/PRO846	Q6UXG3	ENST00000377203;ENST00000539718;ENST00000293396;ENST00000586233;ENST00000317310	17	43847114	43863639	1				
ENSG00000161652	IZUMO2	IZUMO2	IZUMO2 C19orf41 SCRL UNQ6978/PRO21961	Q6UXV1	ENST00000293405	19	50152537	50163281	-1	19	50655805.0	50666452.0	-1.0
ENSG00000161671	EMC10	EMC10	EMC10 C19orf63 INM02 UNQ764/PRO1556	Q5UCC4	ENST00000376918;ENST00000334976	19	50476400	50490871	1	19	50979657.0	50986608.0	1.0
ENSG00000161682	FAM171A2	FAM171A2	FAM171A2	A8MVW0	ENST00000293443	17	44353215	44363868	-1	17	42430583.0	42441243.0	-1.0
ENSG00000161798	AQP5	AQP5	AQP5	P55064	ENST00000293599	12	49961811	49965682	1	12	50355653.0	50359464.0	1.0
ENSG00000161807	OR7G1	OR7G1	OR7G1 OR7G1P	Q8NGA0	ENST00000541538	19	9114828	9115763	-1	19	9225274.0	9226439.0	-1.0
ENSG00000161921	CXCL16	CXCL16	CXCL16 SCYB16 SRPSOX UNQ2759/PRO6714	Q9H2A7	ENST00000293778;ENST00000574412	17	4733533	4739934	-1	17	4636821.0	4643217.0	-1.0
ENSG00000161944	ASGR2	ASGR2	ASGR2 CLEC4H2	P07307	ENST00000355035;ENST00000254850;ENST00000446679	17	7100166	7116603	-1	17	7004641.0	7019019.0	-1.0
ENSG00000161955	TNFSF13	TNFSF13	TNFSF13 APRIL TALL2 ZTNF2 UNQ383/PRO715	O75888	ENST00000396542;ENST00000349228;ENST00000338784;ENST00000625791;ENST00000396545	17	7558292	7561608	1				
ENSG00000161999	JMJD8	JMJD8	JMJD8 C16orf20 PP14397	Q96S16	ENST00000609261;ENST00000562824	16	681666	684528	-1	16	731671.0	734529.0	-1.0
ENSG00000162009	SSTR5	SSTR5	SSTR5	P35346	ENST00000711615;ENST00000689027;ENST00000293897	16	1063867	1081467	1	16	1122756.0	1131454.0	1.0
ENSG00000162040	HS3ST6	HS3ST6	HS3ST6 HS3ST5	Q96QI5	ENST00000454677	16	1911475	1918415	-1	16	1961464.0	1968441.0	-1.0
ENSG00000162068	NTN3	NTN3	NTN3 NTN2L	O00634	ENST00000293973	16	2471297	2474145	1	16	2521500.0	2524146.0	1.0
ENSG00000162078	ZG16B	ZG16B	ZG16B PAUF UNQ773/PRO1567	Q96DA0	ENST00000382280;ENST00000572863	16	2830162	2839585	1	16	2880170.0	2888967.0	1.0
ENSG00000162104	ADCY9	ADCY9	ADCY9 KIAA0520	O60503	ENST00000294016	16	3953387	4116442	-1	16	4003388.0	4166186.0	-1.0
ENSG00000162105	SHANK2	SHANK2	SHANK2 CORTBP1 KIAA1022 PROSAP1	Q9UPX8	ENST00000601538;ENST00000656230	11	70467805	71252844	-1				
ENSG00000162144	CYB561A3	CYB561A3	CYB561A3 CYBASC3 PSEC0259	Q8NBI2	ENST00000426130;ENST00000294072;ENST00000536915	11	61348748	61362334	-1	11	61116217.0	61129771.0	-1.0
ENSG00000162267	ITIH3	ITIH3	ITIH3	Q06033	ENST00000449956	3	52794450	52809881	1	3	52828784.0	52843025.0	1.0
ENSG00000162337	LRP5	LRP5	LRP5 LR3 LRP7	O75197	ENST00000294304	11	68312447	68449275	1	11	68080077.0	68216743.0	1.0
ENSG00000162341	TPCN2	TPCN2	TPCN2 TPC2	Q8NHX9	ENST00000294309	11	69048850	69136316	1	11	68816365.0	68858072.0	1.0
ENSG00000162383	SLC1A7	SLC1A7	SLC1A7 EAAT5	O00341	ENST00000371494;ENST00000371491	1	53087179	53142638	-1	1	53552855.0	53608289.0	-1.0
ENSG00000162407	PLPP3	PLPP3	PLPP3 LPP3 PPAP2B	O14495	ENST00000371250	1	56494761	56645301	-1	1	56960419.0	57110974.0	-1.0
ENSG00000162430	SELENON	SELENON	SELENON SELN SEPN1	Q9NZV5	ENST00000361547;ENST00000374315	1	25800193	25818221	1	1	26126667.0	26144713.0	1.0
ENSG00000162438	CTRC	CTRC	CTRC CLCR	Q99895	ENST00000375949	1	15438442	15449242	1	1	15764935.0	15775737.0	1.0
ENSG00000162490	DRAXIN	DRAXIN	DRAXIN C1orf187 PSEC0258 UNQ3119/PRO10268	Q8NBI3	ENST00000294485	1	11690958	11725857	1	1	11751786.0	11785914.0	1.0
ENSG00000162493	PDPN	PDPN	PDPN GP36 PSEC0003 PSEC0025	Q86YL7	ENST00000294489;ENST00000376057;ENST00000621990;ENST00000376061;ENST00000513143;ENST00000487038;ENST00000475043	1	13583465	13617957	1	1	13909960.0	13944452.0	1.0
ENSG00000162510	MATN1	MATN1	MATN1 CMP CRTM	P21941	ENST00000373765	1	30711277	30723585	-1	1	31184124.0	31196434.0	-1.0
ENSG00000162512	SDC3	SDC3	SDC3 KIAA0468	O75056	ENST00000339394	1	30869466	30908810	-1	1	31342314.0	31381608.0	-1.0
ENSG00000162551	ALPL	ALPL	ALPL	P05186	ENST00000374840;ENST00000539907;ENST00000540617;ENST00000374832	1	21509397	21578410	1	1	21835858.0	21904905.0	1.0
ENSG00000162552	WNT4	WNT4	WNT4 UNQ426/PRO864	P56705	ENST00000290167	1	22117313	22143969	-1	1	22443798.0	22470462.0	-1.0
ENSG00000162572	SCNN1D	SCNN1D	SCNN1D DNACH	P51172	ENST00000379116;ENST00000338555;ENST00000400928;ENST00000325425	1	1280436	1292029	1	1	1215816.0	1227409.0	1.0
ENSG00000162576	MXRA8	MXRA8	MXRA8	Q9BRK3	ENST00000342753;ENST00000309212;ENST00000445648;ENST00000477278	1	1352689	1361777	-1	1	1288069.0	1297157.0	-1.0
ENSG00000162591	MEGF6	MEGF6	MEGF6 EGFL3 KIAA0815	O75095	ENST00000356575;ENST00000294599	1	3487942	3611543	-1	1	3406484.0	3528059.0	-1.0
ENSG00000162594	IL23R	IL23R	IL23R	Q5VWK5	ENST00000347310;ENST00000697223;ENST00000697224;ENST00000697153;ENST00000697149;ENST00000697150;ENST00000697151;ENST00000425614	1	67138907	67259979	1	1	67632083.0	67725662.0	1.0
ENSG00000162604	TM2D1	TM2D1	TM2D1 BBP	Q9BX74	ENST00000606498;ENST00000371180	1	61673636	61725423	-1	1	62146718.0	62191095.0	-1.0
ENSG00000162618	ADGRL4	ADGRL4	ADGRL4 ELTD1 ETL UNQ202/PRO228	Q9HBW9	ENST00000370742	1	78889764	79282124	-1	1	79355449.0	79472403.0	-1.0
ENSG00000162630	B3GALT2	B3GALT2	B3GALT2	O43825	ENST00000367434	1	193178730	193186613	-1	1	193148175.0	193155784.0	-1.0
ENSG00000162631	NTNG1	NTNG1	NTNG1 KIAA0976 LMNT1 UNQ571/PRO1133	Q9Y2I2	ENST00000370073;ENST00000370074;ENST00000370068;ENST00000370067;ENST00000370065;ENST00000370066	1	107140007	107484923	1	1	107682629.0	108026080.0	1.0
ENSG00000162670	BRINP3	BRINP3	BRINP3 DBCCR1L DBCCR1L1 FAM5C	Q76B58	ENST00000367462	1	190097658	190478404	-1	1	190066792.0	190446759.0	-1.0
ENSG00000162687	KCNT2	KCNT2	KCNT2 SLICK Slo2.1	Q6UVM3	ENST00000367433;ENST00000294725;ENST00000609185	1	196225779	196609225	-1				
ENSG00000162692	VCAM1	VCAM1	VCAM1	P19320	ENST00000370119;ENST00000294728;ENST00000347652	1	100719684	100739045	1	1	101185298.0	101204601.0	1.0
ENSG00000162694	EXTL2	EXTL2	EXTL2 EXTR2	Q9UBQ6	ENST00000370113;ENST00000370114	1	100872372	100896000	-1	1	101337943.0	101361554.0	-1.0
ENSG00000162706	CADM3	CADM3	CADM3 IGSF4B NECL1 SYNCAM3 TSLL1 UNQ225/PRO258	Q8N126	ENST00000368124;ENST00000368125	1	159171609	159203313	1	1	159141399.0	159173103.0	1.0
ENSG00000162723	SLAMF9	SLAMF9	SLAMF9 CD2F10 UNQ1938/PRO4421	Q96A28	ENST00000368092;ENST00000368093	1	159951492	159954237	-1	1	159921282.0	159924044.0	-1.0
ENSG00000162727	OR2M5	OR2M5	OR2M5 OR2M5P	A3KFT3	ENST00000366476	1	248145148	248146086	1	1	248308450.0	248309388.0	1.0
ENSG00000162729	IGSF8	IGSF8	IGSF8 CD81P3 EWI2 KCT4	Q969P0	ENST00000368086;ENST00000314485;ENST00000614243	1	160091340	160101109	-1	1	160061130.0	160068733.0	-1.0
ENSG00000162733	DDR2	DDR2	DDR2 NTRKR3 TKT TYRO10	Q16832	ENST00000446985;ENST00000367921;ENST00000367922	1	162630863	162787405	1	1	162601163.0	162757190.0	1.0
ENSG00000162736	NCSTN	NCSTN	NCSTN KIAA0253 UNQ1874/PRO4317	Q92542	ENST00000294785	1	160343294	160358957	1	1	160313062.0	160328742.0	1.0
ENSG00000162739	SLAMF6	SLAMF6	SLAMF6 KALI UNQ6123/PRO20080	Q96DU3	ENST00000368059;ENST00000368057;ENST00000368055	1	160485030	160523273	-1	1	160454820.0	160493052.0	-1.0
ENSG00000162745	OLFML2B	OLFML2B	OLFML2B	Q68BL8	ENST00000294794;ENST00000367938	1	161983192	162023869	-1	1	161952982.0	161993644.0	-1.0
ENSG00000162746	FCRLB	FCRLB	FCRLB FCRL2 FCRLM2 FCRY FREB2	Q6BAA4	ENST00000367948;ENST00000336830;ENST00000367944;ENST00000367945;ENST00000367946	1	161721544	161728143	1	1	161691353.0	161697933.0	1.0
ENSG00000162747	FCGR3B	FCGR3B	FCGR3B CD16B FCG3 FCGR3 IGFR3	O75015	ENST00000650385;ENST00000367964	1	161623196	161631963	-1	1	161592986.0	161601753.0	-1.0
ENSG00000162753	SLC9C2	SLC9C2	SLC9C2 SLC9A11	Q5TAH2	ENST00000367714	1	173500460	173603072	-1	1	173469603.0	173572233.0	-1.0
ENSG00000162763	LRRC52	LRRC52	LRRC52	Q8N7C0	ENST00000294818	1	165544000	165563957	1	1	165513244.0	165533198.0	1.0
ENSG00000162769	FLVCR1	FLVCR1	FLVCR1 FLVCR	Q9Y5Y0	ENST00000366971	1	212858237	212899363	1	1	213031597.0	213072705.0	1.0
ENSG00000162804	SNED1	SNED1	SNED1	Q8TER0	ENST00000310397;ENST00000401884;ENST00000405547	2	240998612	241095569	1	2	241938255.0	242034983.0	1.0
ENSG00000162877	PM20D1	PM20D1	PM20D1	Q6GTS8	ENST00000367136	1	205828025	205850132	-1	1	205797150.0	205819260.0	-1.0
ENSG00000162878	PKDCC	PKDCC	PKDCC SGK493 VLK	Q504Y2	ENST00000294964	2	42048021	42058525	1	2	42275160.0	42285668.0	1.0
ENSG00000162881	OXER1	OXER1	OXER1 GPR170 TG1019	Q8TDS5	ENST00000378661	2	42762499	42764135	-1	2	42989642.0	42991401.0	-1.0
ENSG00000162885	B3GALNT2	B3GALNT2	B3GALNT2	Q8NCR0	ENST00000366600;ENST00000313984	1	235447190	235504474	-1	1	235613238.0	235667781.0	-1.0
ENSG00000162892	IL24	IL24	IL24 MDA7 ST16	Q13007	ENST00000391929;ENST00000294984;ENST00000611909;ENST00000367093	1	206897443	206904139	1				
ENSG00000162896	PIGR	PIGR	PIGR	P01833	ENST00000356495	1	206928522	206949367	-1	1	207101863.0	207119811.0	-1.0
ENSG00000162897	FCAMR	FCAMR	FCAMR FKSG87	Q8WWV6	ENST00000324852	1	206957965	206970625	-1	1	207131310.0	207143970.0	-1.0
ENSG00000162951	LRRTM1	LRRTM1	LRRTM1 UNQ675/PRO1309	Q86UE6	ENST00000417012;ENST00000433224;ENST00000295057;ENST00000409148	2	80288351	80304752	-1	2	80515483.0	80531874.0	-1.0
ENSG00000162989	KCNJ3	KCNJ3	KCNJ3 GIRK1	P48549	ENST00000295101;ENST00000544049	2	154697855	154858354	1	2	155554811.0	155714863.0	1.0
ENSG00000162998	FRZB	FRZB	FRZB FIZ FRE FRP FRZB1 SFRP3	Q92765	ENST00000295113	2	182833275	182866638	-1	2	183698002.0	183731890.0	-1.0
ENSG00000163069	SGCB	SGCB	SGCB	Q16585	ENST00000381431	4	52020706	52038299	-1	4	52886872.0	52904648.0	-1.0
ENSG00000163083	INHBB	INHBB	INHBB	P09529	ENST00000295228	2	120346136	120351803	1	2	121103719.0	121109384.0	1.0
ENSG00000163131	CTSS	CTSS	CTSS	P25774	ENST00000680288;ENST00000368985;ENST00000472977;ENST00000607427;ENST00000681444	1	150730079	150765957	-1	1	150702672.0	150738433.0	-1.0
ENSG00000163162	RNF149	RNF149	RNF149 DNAPTP2	Q8NC42	ENST00000295317	2	101271219	101308724	-1	2	101887681.0	101925163.0	-1.0
ENSG00000163217	BMP10	BMP10	BMP10	O95393	ENST00000295379	2	68860909	68871397	-1				
ENSG00000163218	PGLYRP4	PGLYRP4	PGLYRP4 PGRPIB SBBI67	Q96LB8	ENST00000368739;ENST00000359650	1	153330120	153348841	-1	1	153302596.0	153321316.0	-1.0
ENSG00000163235	TGFA	TGFA	TGFA	P01135	ENST00000295400;ENST00000445399;ENST00000418333	2	70447284	70554193	-1	2	70674412.0	70781325.0	-1.0
ENSG00000163251	FZD5	FZD5	FZD5 C2orf31	Q13467	ENST00000295417	2	207762598	207769914	-1	2	208627310.0	208634287.0	-1.0
ENSG00000163283	ALPP	ALPP	ALPP PLAP	P05187	ENST00000392027	2	232378724	232382889	1	2	233243244.0	233247599.0	1.0
ENSG00000163285	GABRG1	GABRG1	GABRG1	Q8N1C3	ENST00000295452	4	46035769	46124054	-1	4	46037786.0	46126098.0	-1.0
ENSG00000163286	ALPG	ALPG	ALPG ALPPL ALPPL2	P10696	ENST00000295453	2	232406844	232410714	1	2	233271553.0	233275424.0	1.0
ENSG00000163288	GABRB1	GABRB1	GABRB1	P18505	ENST00000295454;ENST00000510909	4	46993723	47426447	1	4	46995740.0	47428461.0	1.0
ENSG00000163293	NIPAL1	NIPAL1	NIPAL1 NIPA3 NPAL1	Q6NVV3	ENST00000295461	4	47914142	48040173	1	4	47916159.0	48042188.0	1.0
ENSG00000163295	ALPI	ALPI	ALPI	P09923	ENST00000295463	2	232456125	232460753	1	2	233320833.0	233324742.0	1.0
ENSG00000163297	ANTXR2	ANTXR2	ANTXR2 CMG2	P58335	ENST00000403729;ENST00000681115;ENST00000346652;ENST00000307333	4	79901146	80125454	-1	4	80822303.0	81046608.0	-1.0
ENSG00000163328	GPR155	GPR155	GPR155 PGR22	Q7Z3F1	ENST00000392552;ENST00000392551;ENST00000295500	2	174431571	174487150	-1	2	175296966.0	175351822.0	-1.0
ENSG00000163354	DCST2	DCST2	DCST2	Q5T1A1	ENST00000485982;ENST00000368424	1	155018520	155033781	-1	1	154990996.0	155006257.0	-1.0
ENSG00000163357	DCST1	DCST1	DCST1	Q5T197	ENST00000295542;ENST00000423025;ENST00000368419	1	155033824	155050930	1	1	155006300.0	155023406.0	1.0
ENSG00000163359	COL6A3	COL6A3	COL6A3	P12111	ENST00000295550;ENST00000472056;ENST00000353578;ENST00000392004;ENST00000392003	2	237324003	237414405	-1	2	238232646.0	238323018.0	-1.0
ENSG00000163378	EOGT	EOGT	EOGT AER61 C3orf64 EOGT1	Q5NDL2	ENST00000295571;ENST00000383701	3	68975217	69013684	-1	3	69024365.0	69063112.0	-1.0
ENSG00000163389	POGLUT1	POGLUT1	POGLUT1 C3orf9 CLP46 KTELC1 MDSRP MDS010 UNQ490/PRO1006	Q8NBL1	ENST00000295588	3	119468963	119494708	1	3	119187785.0	119213555.0	1.0
ENSG00000163393	SLC22A15	SLC22A15	SLC22A15 FLIPT1 UNQ9429/PRO34686	Q8IZD6	ENST00000369503;ENST00000369502	1	115976477	116070054	1	1	116519119.0	116612675.0	1.0
ENSG00000163394	CCKAR	CCKAR	CCKAR CCKRA	P32238	ENST00000295589	4	26481396	26490484	-1	4	26483022.0	26492084.0	-1.0
ENSG00000163406	SLC15A2	SLC15A2	SLC15A2 PEPT2	Q16348	ENST00000489711;ENST00000295605	3	121894391	121944188	1	3	121612936.0	121662949.0	1.0
ENSG00000163430	FSTL1	FSTL1	FSTL1 FRP	Q12841	ENST00000469005;ENST00000295633;ENST00000710954;ENST00000424703	3	120392293	120451241	-1				
ENSG00000163453	IGFBP7	IGFBP7	IGFBP7 MAC25 PSF	Q16270	ENST00000295666;ENST00000514062	4	57030766	57110690	-1	4	57896939.0	57976551.0	-1.0
ENSG00000163464	CXCR1	CXCR1	CXCR1 CMKAR1 IL8RA	P25024	ENST00000295683	2	218162841	218166962	-1	2	219027568.0	219031718.0	-1.0
ENSG00000163479	SSR2	SSR2	SSR2 TRAPB HSD25	P43308	ENST00000295702;ENST00000480567	1	156009041	156020968	-1	1	155978839.0	155990750.0	-1.0
ENSG00000163485	ADORA1	ADORA1	ADORA1	P30542	ENST00000309502;ENST00000367236;ENST00000337894;ENST00000367235	1	203090654	203167407	1	1	203059782.0	203136533.0	1.0
ENSG00000163501	IHH	IHH	IHH	Q14623	ENST00000295731	2	219054424	219060921	-1	2	219919142.0	219925189.0	-1.0
ENSG00000163513	TGFBR2	TGFBR2	TGFBR2	P37173	ENST00000295754;ENST00000359013	3	30606478	30694249	1	3	30647994.0	30735634.0	1.0
ENSG00000163518	FCRL4	FCRL4	FCRL4 FCRH4 IFGP2 IRTA1	Q96PJ5	ENST00000271532	1	157573747	157598085	-1	1	157543539.0	157567870.0	-1.0
ENSG00000163520	FBLN2	FBLN2	FBLN2	P98095	ENST00000404922;ENST00000295760;ENST00000492059	3	13549073	13638422	1	3	13573824.0	13679922.0	1.0
ENSG00000163521	GLB1L	GLB1L	GLB1L UNQ229/PRO262	Q6UWU2	ENST00000295759;ENST00000409640;ENST00000392089	2	219236598	219245478	-1	2	220101328.0	220110200.0	-1.0
ENSG00000163527	STT3B	STT3B	STT3B SIMP	Q8TCJ2	ENST00000295770	3	31532521	31638548	1	3	31574130.0	31679112.0	1.0
ENSG00000163531	NFASC	NFASC	NFASC KIAA0756	O94856	ENST00000339876;ENST00000403080;ENST00000513543;ENST00000430393;ENST00000404076;ENST00000539706;ENST00000401399	1	204828651	205022822	1				
ENSG00000163534	FCRL1	FCRL1	FCRL1 FCRH1 IFGP1 IRTA5	Q96LA6	ENST00000491942;ENST00000368176;ENST00000358292	1	157792249	157820183	-1	1	157764193.0	157789895.0	-1.0
ENSG00000163536	SERPINI1	SERPINI1	SERPINI1 PI12	Q99574	ENST00000446050;ENST00000295777	3	167735068	167825573	1	3	167453031.0	167543356.0	1.0
ENSG00000163581	SLC2A2	SLC2A2	SLC2A2 GLUT2	P11168	ENST00000314251	3	170995125	171026775	-1	3	170714137.0	170744539.0	-1.0
ENSG00000163599	CTLA4	CTLA4	CTLA4 CD152	P16410	ENST00000648405;ENST00000295854;ENST00000487393	2	203853888	203873965	1	2	204732509.0	204738683.0	1.0
